"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jan 10 16:58:42 IST 2024","Wed Jan 10 16:59:04 IST 2024","21433","Surefire suite","Surefire test","tests.administration.CreateCustomer","tests.administration.CreateCustomer","Test_004_searchnameandclickonSignout","Check the Customer name in search field and sign out the page","Test Description : Check the Customer name in search field and sign out the page"
"passed","Wed Jan 10 16:58:15 IST 2024","Wed Jan 10 16:58:42 IST 2024","27801","Surefire suite","Surefire test","tests.administration.CreateCustomer","tests.administration.CreateCustomer","Test_003_enterfieldsandclickonOK","Test_003 enter Customer Code and name in the field and click on OK","Test Description: enter Customer Code and name in the field and click on OK"
"passed","Wed Jan 10 16:57:37 IST 2024","Wed Jan 10 16:58:15 IST 2024","37828","Surefire suite","Surefire test","tests.administration.CreateCustomer","tests.administration.CreateCustomer","Test_002_verifyAllFields","Test_002 verify all elements in the field","Test Description: verify all elements in the field"
"passed","Wed Jan 10 16:57:01 IST 2024","Wed Jan 10 16:57:37 IST 2024","35298","Surefire suite","Surefire test","tests.administration.CreateCustomer","tests.administration.CreateCustomer","Test_001_gotoCustomerScreen","Login the page and go to customer screen","Test Description: Login the page and go to customer screen"
