"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jan 25 15:14:20 IST 2024","Thu Jan 25 15:15:19 IST 2024","59143","Surefire suite","Surefire test","tests.service.ServiceManagerWoLabor","tests.service.ServiceManagerWoLabor","clickOnThisIsStandardNote_EnterInternalNote","Check that click on This is Standard Note and enter the text in Internal Note field","Test Description - Check that click on This is Standard Note and enter the text in Internal Note field"
"passed","Thu Jan 25 15:15:19 IST 2024","Thu Jan 25 15:16:19 IST 2024","59843","Surefire suite","Surefire test","tests.service.ServiceManagerWoLabor","tests.service.ServiceManagerWoLabor","clickOnNotes_and_EnterTextInNoteField","Check that click On Note link, verify the element and enter text in note field and save it ","Test Description -Check that click On Note link, verify the element and enter text in note field and save it "
"passed","Thu Jan 25 15:12:31 IST 2024","Thu Jan 25 15:13:19 IST 2024","48031","Surefire suite","Surefire test","tests.service.ServiceManagerWoLabor","tests.service.ServiceManagerWoLabor","clickOnRONumber_VerifyElements","Click on RO Number and verify the elements","Test Description - Click on RO Number and verify the elements"
"passed","Thu Jan 25 15:24:15 IST 2024","Thu Jan 25 15:25:00 IST 2024","45510","Surefire suite","Surefire test","tests.service.ServiceManagerWoLabor","tests.service.ServiceManagerWoLabor","clickOnBacktoCompleteRo_and_ReferenceNumber","Check that click on Back to Complete RO and reference number","Test Description -Check that click on Back to Complete RO and reference number"
"passed","Thu Jan 25 15:18:28 IST 2024","Thu Jan 25 15:18:56 IST 2024","27245","Surefire suite","Surefire test","tests.service.ServiceManagerWoLabor","tests.service.ServiceManagerWoLabor","verifyElementofMainScreen"," Check that the selected contact is reflected in the main screen","Test Description -  Check that the selected contact is reflected in the main screen"
"passed","Thu Jan 25 15:21:44 IST 2024","Thu Jan 25 15:22:38 IST 2024","54362","Surefire suite","Surefire test","tests.service.ServiceManagerWoLabor","tests.service.ServiceManagerWoLabor","clickOnInvoiceTohyperlink_and_clickOnCancle","Check that click on InvoiceTo hyperlink, verify element and click on cancle button","Test Description - Check that click on InvoiceTo hyperlink, verify element and click on cancle button"
"passed","Thu Jan 25 15:20:45 IST 2024","Thu Jan 25 15:21:43 IST 2024","58495","Surefire suite","Surefire test","tests.service.ServiceManagerWoLabor","tests.service.ServiceManagerWoLabor","clickOnTypelink_and_clickOnSelect","Check that click on Type hyperlink, verify the element and click on select button","Test Description - Check that click on Type hyperlink, verify the element and click on select button"
"passed","Thu Jan 25 15:25:00 IST 2024","Thu Jan 25 15:26:16 IST 2024","75927","Surefire suite","Surefire test","tests.service.ServiceManagerWoLabor","tests.service.ServiceManagerWoLabor","clickOnUpdateRates_and_SignOut","Check that click on update Rates hyperlink and sign out the page","Test Description -Check that click on update Rates hyperlink and sign out the page"
"passed","Thu Jan 25 15:19:46 IST 2024","Thu Jan 25 15:20:45 IST 2024","58557","Surefire suite","Surefire test","tests.service.ServiceManagerWoLabor","tests.service.ServiceManagerWoLabor","clickOnWIPStatus_and_clickCancle","Check that click on WIP status, verify the element and click on cancle","Test Description - Check that click on WIP status, verify the element and click on cancle"
"passed","Thu Jan 25 15:16:51 IST 2024","Thu Jan 25 15:17:54 IST 2024","62749","Surefire suite","Surefire test","tests.service.ServiceManagerWoLabor","tests.service.ServiceManagerWoLabor","clickOnAdd_and_EntertheText","Check that click on Add button and enter the text in name field and save it","Test Description -Check that click on Add button and enter the text in name field and save it"
