"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Mar 05 13:18:39 IST 2024","Tue Mar 05 13:20:42 IST 2024","123218","Surefire suite","Surefire test","tests.tech.TechWoParts","tests.tech.TechWoParts","verifyElement_EnterPartNumber","T_003 Check the Generic setup of the screen and enter Part number","Test Description - Check the Generic setup of the screen and enter Part number"
"passed","Tue Mar 05 13:22:18 IST 2024","Tue Mar 05 13:22:18 IST 2024","47","Surefire suite","Surefire test","tests.tech.TechWoParts","tests.tech.TechWoParts","verifyPartadded_","T_006 Enter CorePart and click on search icon","Test Description - Enter CorePart and click on search icon"
"skipped","Tue Mar 05 13:27:18 IST 2024","Tue Mar 05 13:27:18 IST 2024","1","Surefire suite","Surefire test","tests.tech.TechWoLabor","tests.tech.TechWoLabor","add_AeroDynamic_Delete_Labour","T_007 Check that add AeroDynamic Device and Delete it from Labour section","Test Description - Check that add AeroDynamic Device and Delete it from Labour section"
"broken","Tue Mar 05 13:27:18 IST 2024","Tue Mar 05 13:27:18 IST 2024","0","Surefire suite","Surefire test","tests.tech.TechWoLabor","tests.tech.TechWoLabor","afterMethodTakeScreenShot","afterMethodTakeScreenShot",""
"passed","Tue Mar 05 13:14:00 IST 2024","Tue Mar 05 13:18:39 IST 2024","278877","Surefire suite","Surefire test","tests.tech.TechWoParts","tests.tech.TechWoParts","verifyUnitNumber_ClickOnParts","T_002 Verify Unit Number and Click on Parts ","Test Description - Verify Unit Number and Click on Parts"
"passed","Tue Mar 05 13:21:15 IST 2024","Tue Mar 05 13:22:18 IST 2024","62779","Surefire suite","Surefire test","tests.tech.TechWoParts","tests.tech.TechWoParts","verifyPartadded_deletePart","T_005 Verify part added , click on cross button and delete the part","Test Description - Verify part added , click on cross button and delete the part"
"skipped","Tue Mar 05 13:27:17 IST 2024","Tue Mar 05 13:27:17 IST 2024","0","Surefire suite","Surefire test","tests.tech.TechWoLabor","tests.tech.TechWoLabor","enter_Unit_Number","T_002 Verify the Element and Enter the Unit Number","Test Description - Verify the Element and Enter the Unit Number "
"broken","Tue Mar 05 13:26:47 IST 2024","Tue Mar 05 13:27:17 IST 2024","30692","Surefire suite","Surefire test","tests.tech.TechWoLabor","tests.tech.TechWoLabor","gotoTechRo","T_001 Login the page and Go to the Tech Ro","Test Description - Login the page and Go to the Tech Ro "
"passed","Tue Mar 05 13:22:18 IST 2024","Tue Mar 05 13:22:18 IST 2024","48","Surefire suite","Surefire test","tests.tech.TechWoParts","tests.tech.TechWoParts","clickOnNonCatalogPart_enterValue","T_008 click on Non-Catalog Part and enter the value","Test Description - click on Non-Catalog Part and enter the value"
"passed","Tue Mar 05 13:23:09 IST 2024","Tue Mar 05 13:23:09 IST 2024","66","Surefire suite","Surefire test","tests.tech.TechWoParts","tests.tech.TechWoParts","ClickOnMoisesOlivas_Select_OkButton1","T_012 Click on FirstLaborItem and Select and Ok button","Test Description - Click on FirstLaborItem and Select and Ok button"
