"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jan 24 11:25:39 IST 2024","Wed Jan 24 11:26:01 IST 2024","22297","Surefire suite","Surefire test","tests.tech.PauseLabor","tests.tech.PauseLabor","Test_031_clickOnSelect","Click on select","Test_description : Click on select"
"passed","Wed Jan 24 11:21:46 IST 2024","Wed Jan 24 11:21:50 IST 2024","4088","Surefire suite","Surefire test","tests.tech.PauseLabor","tests.tech.PauseLabor","Test_017_VerifyPause","Verify Pause in play","Test_description : Verify Pause in play"
"passed","Wed Jan 24 11:25:08 IST 2024","Wed Jan 24 11:25:12 IST 2024","4113","Surefire suite","Surefire test","tests.tech.PauseLabor","tests.tech.PauseLabor","Test_028_Verify_SecondPauseWork","Verify Second Pause Work","Test_description : Verify Second Pause Work"
"passed","Wed Jan 24 11:28:16 IST 2024","Wed Jan 24 11:28:45 IST 2024","28653","Surefire suite","Surefire test","tests.tech.PauseLabor","tests.tech.PauseLabor","Test_038_clickSignout","Click on SignOut","Test_description : Click on SignOut"
"passed","Wed Jan 24 11:21:09 IST 2024","Wed Jan 24 11:21:13 IST 2024","4129","Surefire suite","Surefire test","tests.tech.PauseLabor","tests.tech.PauseLabor","Test_015_verify_PauseWork_FirstUnit","Verify PauseWork and FirstUnit","Test_description : Verify PauseWork and FirstUnit"
"passed","Wed Jan 24 11:25:35 IST 2024","Wed Jan 24 11:25:39 IST 2024","4093","Surefire suite","Surefire test","tests.tech.PauseLabor","tests.tech.PauseLabor","Test_030_verifySelectAssignedWork","Verify select assigned work","Test_description : Verify select assigned work"
"passed","Wed Jan 24 11:27:54 IST 2024","Wed Jan 24 11:28:16 IST 2024","22266","Surefire suite","Surefire test","tests.tech.PauseLabor","tests.tech.PauseLabor","Test_037_clickOnUnitReady","Click on Unit Ready","Test_description : Click on Unit Ready"
"passed","Wed Jan 24 11:15:46 IST 2024","Wed Jan 24 11:16:10 IST 2024","24174","Surefire suite","Surefire test","tests.tech.PauseLabor","tests.tech.PauseLabor","Test_001_Login_gotoTechRo","Login the page ","Test_description : Login the page"
"passed","Wed Jan 24 11:24:38 IST 2024","Wed Jan 24 11:25:08 IST 2024","30528","Surefire suite","Surefire test","tests.tech.PauseLabor","tests.tech.PauseLabor","Test_027_EnterTechBadge_ClickonGo","Enter TechBadge and click on go","Test_description : Enter TechBadge and click on go"
"passed","Wed Jan 24 11:20:17 IST 2024","Wed Jan 24 11:20:39 IST 2024","22271","Surefire suite","Surefire test","tests.tech.PauseLabor","tests.tech.PauseLabor","Test_013_click_PauseButton","Click on Pause button","Test_description : Click on Pause button"
"passed","Wed Jan 24 11:17:15 IST 2024","Wed Jan 24 11:17:26 IST 2024","10487","Surefire suite","Surefire test","tests.tech.PauseLabor","tests.tech.PauseLabor","Test_004_Enter_Firstunit","Enter First Unit","Test_description : Enter First Unit"
"passed","Wed Jan 24 11:26:24 IST 2024","Wed Jan 24 11:26:46 IST 2024","22302","Surefire suite","Surefire test","tests.tech.PauseLabor","tests.tech.PauseLabor","Test_033_clickUnitReady","Click on Unit Ready","Test_description : Click on Unit Ready"
"passed","Wed Jan 24 11:20:39 IST 2024","Wed Jan 24 11:21:09 IST 2024","30363","Surefire suite","Surefire test","tests.tech.PauseLabor","tests.tech.PauseLabor","Test_014_EnterTechBadge_ClickGo","Again enter TechBadge and click on go","Test_description : Again enter TechBadge and click on go"
"passed","Wed Jan 24 11:22:13 IST 2024","Wed Jan 24 11:22:35 IST 2024","22323","Surefire suite","Surefire test","tests.tech.PauseLabor","tests.tech.PauseLabor","Test_020_ClickVMRS","Click on VMRS","Test_description : Click on VMRS"
"passed","Wed Jan 24 11:17:26 IST 2024","Wed Jan 24 11:17:52 IST 2024","25977","Surefire suite","Surefire test","tests.tech.PauseLabor","tests.tech.PauseLabor","Test_005_Click_SelectButton","Click on Select button","Test_description : Click on Select button"
"passed","Wed Jan 24 11:18:14 IST 2024","Wed Jan 24 11:18:36 IST 2024","22308","Surefire suite","Surefire test","tests.tech.PauseLabor","tests.tech.PauseLabor","Test_007_click_VMRS","click on VMRS","Test_description : click on VMRS"
"passed","Wed Jan 24 11:17:52 IST 2024","Wed Jan 24 11:18:14 IST 2024","22330","Surefire suite","Surefire test","tests.tech.PauseLabor","tests.tech.PauseLabor","Test_006_click_MoreUnit","Click on More Works","Test_description : Click on More Works"
"passed","Wed Jan 24 11:19:32 IST 2024","Wed Jan 24 11:19:54 IST 2024","22296","Surefire suite","Surefire test","tests.tech.PauseLabor","tests.tech.PauseLabor","Test_011_click_AddBtn","Click on Add button","Test_description : Click on Add button"
"passed","Wed Jan 24 11:22:35 IST 2024","Wed Jan 24 11:22:58 IST 2024","22339","Surefire suite","Surefire test","tests.tech.PauseLabor","tests.tech.PauseLabor","Test_021_click_VMRS_Image","Click VMRS Image","Test_description : Click VMRS Image"
"passed","Wed Jan 24 11:21:50 IST 2024","Wed Jan 24 11:22:13 IST 2024","22373","Surefire suite","Surefire test","tests.tech.PauseLabor","tests.tech.PauseLabor","Test_018_AgainClick_MoreWorks","Click on More Works","Test_description : Click on More Works"
"passed","Wed Jan 24 11:27:31 IST 2024","Wed Jan 24 11:27:53 IST 2024","22263","Surefire suite","Surefire test","tests.tech.PauseLabor","tests.tech.PauseLabor","Test_036_clickOnSummary","Click on Summary","Test_description : Click on Summary"
"passed","Wed Jan 24 11:19:54 IST 2024","Wed Jan 24 11:20:16 IST 2024","22292","Surefire suite","Surefire test","tests.tech.PauseLabor","tests.tech.PauseLabor","Test_012_click_WorkRequired_Img","Click on Work Required image","Test_description : Click on Work Required image"
"passed","Wed Jan 24 11:25:13 IST 2024","Wed Jan 24 11:25:35 IST 2024","22352","Surefire suite","Surefire test","tests.tech.PauseLabor","tests.tech.PauseLabor","Test_029_clickOn_AssignedWork","Click on Assigned Work","Test_description : Click on Assigned Work"
