"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Jan 24 17:06:05 IST 2024","Wed Jan 24 17:08:58 IST 2024","172660","Surefire suite","Surefire test","tests.tech.TechWoLabor","tests.tech.TechWoLabor","clickOn_Labour_MoreWork_VMRSTab","T_004 Click on Labour,MoreWork and VMRS tab","Test Description - Click on Labour,MoreWork and VMRS tab"
"broken","Wed Jan 24 17:08:58 IST 2024","Wed Jan 24 17:10:20 IST 2024","82520","Surefire suite","Surefire test","tests.tech.TechWoLabor","tests.tech.TechWoLabor","enter_AeroDynamic_Device_First","T_005 Enter AderoDynamic Device in search field","Test Description - Enter AderoDynamic Device in search field"
"broken","Wed Jan 24 17:13:50 IST 2024","Wed Jan 24 17:13:50 IST 2024","0","Surefire suite","Surefire test","tests.tech.TechWoLabor","tests.tech.TechWoLabor","afterMethodTakeScreenShot","afterMethodTakeScreenShot",""
"passed","Wed Jan 24 17:04:28 IST 2024","Wed Jan 24 17:04:43 IST 2024","14525","Surefire suite","Surefire test","tests.tech.TechWoLabor","tests.tech.TechWoLabor","enter_Unit_Number","T_002 Verify the Element and Enter the Unit Number","Test Description - Verify the Element and Enter the Unit Number "
"broken","Wed Jan 24 17:11:45 IST 2024","Wed Jan 24 17:13:49 IST 2024","124465","Surefire suite","Surefire test","tests.tech.TechWoLabor","tests.tech.TechWoLabor","add_AeroDynamic_Delete_Labour","T_007 Check that add AeroDynamic Device and Delete it from Labour section","Test Description - Check that add AeroDynamic Device and Delete it from Labour section"
"skipped","Wed Jan 24 17:13:49 IST 2024","Wed Jan 24 17:13:49 IST 2024","0","Surefire suite","Surefire test","tests.tech.TechWoLabor","tests.tech.TechWoLabor","again_Add_AeroDynamicDevice","T_008 Check that again add Aerodynamic Device ","Test Description - Check that again add Aerodynamic Device"
"skipped","Wed Jan 24 17:13:49 IST 2024","Wed Jan 24 17:13:49 IST 2024","0","Surefire suite","Surefire test","tests.tech.TechWoLabor","tests.tech.TechWoLabor","clickOn_SelectButton","T_010 Click on Select Button and Again start from Aerodynamic Device ","Test Description - Click on Select Button and Again start from Aerodynamic Device"
"failed","Wed Jan 24 17:04:43 IST 2024","Wed Jan 24 17:06:05 IST 2024","82235","Surefire suite","Surefire test","tests.tech.TechWoLabor","tests.tech.TechWoLabor","verifyElement_Click_UnitHistory","T_003 Verify the element and click on Unit History","Test Description - Verify the element and click on Unit History"
"skipped","Wed Jan 24 17:13:49 IST 2024","Wed Jan 24 17:13:49 IST 2024","0","Surefire suite","Surefire test","tests.tech.TechWoLabor","tests.tech.TechWoLabor","enter_AccessoriesGroup_Img","T_009 Enter Accessories Group Image","Test Description - Enter Accessories Group Image"
"broken","Wed Jan 24 17:10:20 IST 2024","Wed Jan 24 17:11:45 IST 2024","84448","Surefire suite","Surefire test","tests.tech.TechWoLabor","tests.tech.TechWoLabor","enter_AeroDynamic_ClickIMG","T_006 Enter Aerodynamic Device and click on Image","Test Description : Enter Aerodynamic Device and click on Image"
"passed","Wed Jan 24 17:02:28 IST 2024","Wed Jan 24 17:04:28 IST 2024","119883","Surefire suite","Surefire test","tests.tech.TechWoLabor","tests.tech.TechWoLabor","gotoTechRo","T_001 Login the page and Go to the Tech Ro","Test Description - Login the page and Go to the Tech Ro "
