"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jan 23 10:26:18 IST 2024","Tue Jan 23 10:27:03 IST 2024","45473","Surefire suite","Surefire test","tests.service.ServiceManagerWoLabor","tests.service.ServiceManagerWoLabor","clickOnRONumber_VerifyElements","Click on RO Number and verify the elements","Test Description - Click on RO Number and verify the elements"
"passed","Tue Jan 23 10:28:08 IST 2024","Tue Jan 23 10:29:11 IST 2024","62966","Surefire suite","Surefire test","tests.service.ServiceManagerWoLabor","tests.service.ServiceManagerWoLabor","clickOnThisIsStandardNote_EnterInternalNote","Check that click on This is Standard Note and enter the text in Internal Note field","Test Description - Check that click on This is Standard Note and enter the text in Internal Note field"
"passed","Tue Jan 23 10:26:03 IST 2024","Tue Jan 23 10:26:18 IST 2024","14892","Surefire suite","Surefire test","tests.service.ServiceManagerWoLabor","tests.service.ServiceManagerWoLabor","verifyAllElements","Verify all the WebElements on the web page ","Test Description - Verify all the WebElements on the web page"
"passed","Tue Jan 23 10:35:50 IST 2024","Tue Jan 23 10:36:44 IST 2024","54243","Surefire suite","Surefire test","tests.service.ServiceManagerWoLabor","tests.service.ServiceManagerWoLabor","clickOnInvoiceTohyperlink_and_clickOnCancle","Check that click on InvoiceTo hyperlink, verify element and click on cancle button","Test Description - Check that click on InvoiceTo hyperlink, verify element and click on cancle button"
"passed","Tue Jan 23 10:25:16 IST 2024","Tue Jan 23 10:26:03 IST 2024","46526","Surefire suite","Surefire test","tests.service.ServiceManagerWoLabor","tests.service.ServiceManagerWoLabor","gotoCompleteRoScreen","Login the page and go to the CompleteRo","Test Description -Login the page and go to the CompleteRo"
"passed","Tue Jan 23 10:30:15 IST 2024","Tue Jan 23 10:30:46 IST 2024","31547","Surefire suite","Surefire test","tests.service.ServiceManagerWoLabor","tests.service.ServiceManagerWoLabor","verifyAuthorizedBy_and_ClickOnLink","Verify Authorized By and click on the link of Authorized By","Test Description - Verify Authorized By and click on the link of Authorized By"
"passed","Tue Jan 23 10:36:44 IST 2024","Tue Jan 23 10:37:34 IST 2024","50157","Surefire suite","Surefire test","tests.service.ServiceManagerWoLabor","tests.service.ServiceManagerWoLabor","clickViewProfitLoss_and_clickOk","Check that click on View Profit and Loss hyperlink,verify and click Ok","Test Description -Check that click on View Profit and Loss hyperlink,verify and click Ok"
"passed","Tue Jan 23 10:37:34 IST 2024","Tue Jan 23 10:38:20 IST 2024","45310","Surefire suite","Surefire test","tests.service.ServiceManagerWoLabor","tests.service.ServiceManagerWoLabor","clickOn_ShowLabourDetails_Number_ShowPartsDetails","Check that click on Show labour Details,Number and Show parts Details","Test Description -Check that click on Show labour Details,Number and Show parts Details"
"passed","Tue Jan 23 10:38:20 IST 2024","Tue Jan 23 10:39:05 IST 2024","45561","Surefire suite","Surefire test","tests.service.ServiceManagerWoLabor","tests.service.ServiceManagerWoLabor","clickOnBacktoCompleteRo_and_ReferenceNumber","Check that click on Back to Complete RO and reference number","Test Description -Check that click on Back to Complete RO and reference number"
"passed","Tue Jan 23 10:30:46 IST 2024","Tue Jan 23 10:31:57 IST 2024","70506","Surefire suite","Surefire test","tests.service.ServiceManagerWoLabor","tests.service.ServiceManagerWoLabor","clickOnAdd_and_EntertheText","Check that click on Add button and enter the text in name field and save it","Test Description -Check that click on Add button and enter the text in name field and save it"
"passed","Tue Jan 23 10:33:53 IST 2024","Tue Jan 23 10:34:51 IST 2024","58309","Surefire suite","Surefire test","tests.service.ServiceManagerWoLabor","tests.service.ServiceManagerWoLabor","clickOnWIPStatus_and_clickCancle","Check that click on WIP status, verify the element and click on cancle","Test Description - Check that click on WIP status, verify the element and click on cancle"
"broken","Tue Jan 23 10:32:35 IST 2024","Tue Jan 23 10:33:03 IST 2024","28097","Surefire suite","Surefire test","tests.service.ServiceManagerWoLabor","tests.service.ServiceManagerWoLabor","verifyElementofMainScreen"," Check that the selected contact is reflected in the main screen","Test Description -  Check that the selected contact is reflected in the main screen"
"passed","Tue Jan 23 10:33:03 IST 2024","Tue Jan 23 10:33:53 IST 2024","49819","Surefire suite","Surefire test","tests.service.ServiceManagerWoLabor","tests.service.ServiceManagerWoLabor","clickOnRoStatus_and_CloseButton","Check that click on Ro Status, verify the element and click on close button","Test Description - Check that click on Ro Status, verify the element and click on close button"
"passed","Tue Jan 23 10:31:57 IST 2024","Tue Jan 23 10:32:35 IST 2024","37752","Surefire suite","Surefire test","tests.service.ServiceManagerWoLabor","tests.service.ServiceManagerWoLabor","ennterLastName_and_clickOnSelectBtn","Check that enter last name, verify the element and click on select button ","Test Description - Check that enter last name, verify the element and click on select button"
"passed","Tue Jan 23 10:34:51 IST 2024","Tue Jan 23 10:35:50 IST 2024","58178","Surefire suite","Surefire test","tests.service.ServiceManagerWoLabor","tests.service.ServiceManagerWoLabor","clickOnTypelink_and_clickOnSelect","Check that click on Type hyperlink, verify the element and click on select button","Test Description - Check that click on Type hyperlink, verify the element and click on select button"
"passed","Tue Jan 23 10:27:04 IST 2024","Tue Jan 23 10:28:08 IST 2024","64460","Surefire suite","Surefire test","tests.service.ServiceManagerWoLabor","tests.service.ServiceManagerWoLabor","ClickInternalLink_and_EnterText","Check that click on Internal Link and enter the text in Internal Note field","Test Description - Check that click on Internal Link and enter the text in Internal Note field"
"passed","Tue Jan 23 10:39:05 IST 2024","Tue Jan 23 10:40:09 IST 2024","63547","Surefire suite","Surefire test","tests.service.ServiceManagerWoLabor","tests.service.ServiceManagerWoLabor","clickOnUpdateRates_and_SignOut","Check that click on update Rates hyperlink and sign out the page","Test Description -Check that click on update Rates hyperlink and sign out the page"
"passed","Tue Jan 23 10:29:11 IST 2024","Tue Jan 23 10:30:14 IST 2024","63187","Surefire suite","Surefire test","tests.service.ServiceManagerWoLabor","tests.service.ServiceManagerWoLabor","clickOnNotes_and_EnterTextInNoteField","Check that click On Note link, verify the element and enter text in note field and save it ","Test Description -Check that click On Note link, verify the element and enter text in note field and save it "
