"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jan 18 22:29:10 IST 2024","Thu Jan 18 22:30:00 IST 2024","49741","Surefire suite","Surefire test","tests.techRo.ServiceManagerInvoice","tests.techRo.ServiceManagerInvoice","Test_005_enterYesterdayDate","Test_005_Enter the Yesterday Date ","Test Description: Enter the Yesterday Date "
"passed","Thu Jan 18 22:28:27 IST 2024","Thu Jan 18 22:28:33 IST 2024","6100","Surefire suite","Surefire test","tests.techRo.ServiceManagerInvoice","tests.techRo.ServiceManagerInvoice","Test_002_verifyElement","Test_002_verify element Present ","Test Description: verify element Present "
"passed","Thu Jan 18 22:28:33 IST 2024","Thu Jan 18 22:28:40 IST 2024","6533","Surefire suite","Surefire test","tests.techRo.ServiceManagerInvoice","tests.techRo.ServiceManagerInvoice","Test_003_inputRoNumber","Test_003_Input The Ro Number in search TextArea  ","Test Description:Input The Ro Number in search TextArea "
"passed","Thu Jan 18 22:27:39 IST 2024","Thu Jan 18 22:28:26 IST 2024","47308","Surefire suite","Surefire test","tests.techRo.ServiceManagerInvoice","tests.techRo.ServiceManagerInvoice","Test_001_gotoCompleteRo","Test_001_Login the page and Go to CompleteRo Screen","Test Description: Login the page and Go to CompleteRo Screen"
"passed","Thu Jan 18 22:28:40 IST 2024","Thu Jan 18 22:29:10 IST 2024","30327","Surefire suite","Surefire test","tests.techRo.ServiceManagerInvoice","tests.techRo.ServiceManagerInvoice","Test_004_clickReferenceNumber","Test_004_Click On Reference Number ","Test Description:  Click On Reference Number "
