"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Feb 23 10:52:06 IST 2024","Fri Feb 23 10:55:53 IST 2024","226623","Surefire suite","Surefire test","tests.parts.CounterSale","tests.parts.CounterSale","add_parts_in_counter_sale","Test_006 add part number and core part in counter sale","Test Description: add part number and core part in counter sale"
"passed","Fri Feb 23 10:49:55 IST 2024","Fri Feb 23 10:51:32 IST 2024","96343","Surefire suite","Surefire test","tests.parts.CounterSale","tests.parts.CounterSale","verify_location_popUp","Test_004 verify location pop up","Test Description: verify location pop up"
"passed","Fri Feb 23 10:47:59 IST 2024","Fri Feb 23 10:48:14 IST 2024","14766","Surefire suite","Surefire test","tests.parts.CounterSale","tests.parts.CounterSale","verify_all_fields","Test_002 verify all the elements in the field","Test Description :  verify all the elements in the field"
"passed","Fri Feb 23 10:48:14 IST 2024","Fri Feb 23 10:49:55 IST 2024","100627","Surefire suite","Surefire test","tests.parts.CounterSale","tests.parts.CounterSale","add_new_counter_sale","Test_003 click on add new counter sale","Test Description : Click on add new counter sale"
"passed","Fri Feb 23 10:55:53 IST 2024","Fri Feb 23 11:01:23 IST 2024","329789","Surefire suite","Surefire test","tests.parts.CounterSale","tests.parts.CounterSale","check_invoice_and_signout","Test_007 check invoice and signout","Test Description: check invoice and signout"
"passed","Fri Feb 23 10:51:32 IST 2024","Fri Feb 23 10:52:06 IST 2024","34306","Surefire suite","Surefire test","tests.parts.CounterSale","tests.parts.CounterSale","verify_counter_sale_page","Test_005 verify counter sale page","Test Description: verify counter sale page "
"passed","Fri Feb 23 10:47:09 IST 2024","Fri Feb 23 10:47:59 IST 2024","49790","Surefire suite","Surefire test","tests.parts.CounterSale","tests.parts.CounterSale","goto_countersaleManager_screen","Test_001 Login the page and Go to counterSaleManager","Test Description : Login the page and Go to counterSaleManager"
