"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jan 17 10:33:16 IST 2024","Wed Jan 17 10:33:52 IST 2024","35545","Surefire suite","Surefire test","tests.parts.CreatePart","tests.parts.CreatePart","signOut_verify_username","T_006 click on Sign out","Test Description:  Sign out and verify username"
"passed","Wed Jan 17 10:33:05 IST 2024","Wed Jan 17 10:33:16 IST 2024","11288","Surefire suite","Surefire test","tests.parts.CreatePart","tests.parts.CreatePart","verify_standard_field","T_005 Verify the Description and click Cost and Pricing Tab","Test Description : Verify Standard field value"
"passed","Wed Jan 17 10:30:16 IST 2024","Wed Jan 17 10:30:58 IST 2024","41711","Surefire suite","Surefire test","tests.parts.CreatePart","tests.parts.CreatePart","gotoPartsMaster","Test_001 Login to the page and Go To Parts Master","Test Description:  Login to the page and Go To Parts Master"
"passed","Wed Jan 17 10:32:25 IST 2024","Wed Jan 17 10:33:05 IST 2024","39797","Surefire suite","Surefire test","tests.parts.CreatePart","tests.parts.CreatePart","search_the_number","Test_004 Search Part number ","Test Description:  Search Part number"
"passed","Wed Jan 17 10:30:58 IST 2024","Wed Jan 17 10:31:34 IST 2024","35703","Surefire suite","Surefire test","tests.parts.CreatePart","tests.parts.CreatePart","click_NewPart_Verify_All_Elements","Test_002 click on NewParts and verify all element","Test Description:  Click on NewParts and Verify all element"
"passed","Wed Jan 17 10:31:34 IST 2024","Wed Jan 17 10:32:25 IST 2024","51292","Surefire suite","Surefire test","tests.parts.CreatePart","tests.parts.CreatePart","create_new_part","Test_003 Enter part number and create new part","Test Description:  Enter part number and create new part"
