"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Jan 25 20:44:21 IST 2024","Thu Jan 25 20:44:21 IST 2024","1","Surefire suite","Surefire test","tests.parts.CounterSale","tests.parts.CounterSale","generateAllure","generateAllure",""
"passed","Thu Jan 25 20:52:53 IST 2024","Thu Jan 25 20:54:45 IST 2024","111575","Surefire suite","Surefire test","tests.parts.CounterSale","tests.parts.CounterSale","goto_countersaleManager_screen","Test_001 Login the page and Go to counterSaleManager","Test Description : Login the page and Go to counterSaleManager"
"passed","Thu Jan 25 20:58:28 IST 2024","Thu Jan 25 20:59:02 IST 2024","34170","Surefire suite","Surefire test","tests.parts.CounterSale","tests.parts.CounterSale","verify_counter_sale_page","Test_005 verify counter sale page","Test Description: verify counter sale page "
"passed","Thu Jan 25 20:59:03 IST 2024","Thu Jan 25 21:01:28 IST 2024","145000","Surefire suite","Surefire test","tests.parts.CounterSale","tests.parts.CounterSale","add_parts_in_counter_sale","Test_006 add part number and core part in counter sale","Test Description: add part number and core part in counter sale"
"passed","Thu Jan 25 20:55:05 IST 2024","Thu Jan 25 20:56:46 IST 2024","100801","Surefire suite","Surefire test","tests.parts.CounterSale","tests.parts.CounterSale","add_new_counter_sale","Test_003 click on add new counter sale","Test Description : Click on add new counter sale"
"passed","Thu Jan 25 20:54:45 IST 2024","Thu Jan 25 20:55:05 IST 2024","19834","Surefire suite","Surefire test","tests.parts.CounterSale","tests.parts.CounterSale","verify_all_fields","Test_002 verify all the elements in the field","Test Description :  verify all the elements in the field"
"passed","Thu Jan 25 20:56:46 IST 2024","Thu Jan 25 20:58:28 IST 2024","102133","Surefire suite","Surefire test","tests.parts.CounterSale","tests.parts.CounterSale","verify_location_popUp","Test_004 verify location pop up","Test Description: verify location pop up"
"passed","Thu Jan 25 21:01:28 IST 2024","Thu Jan 25 21:04:32 IST 2024","183703","Surefire suite","Surefire test","tests.parts.CounterSale","tests.parts.CounterSale","check_invoice_and_signout","Test_007 check invoice and signout","Test Description: check invoice and signout"
