"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jan 25 16:34:26 IST 2024","Thu Jan 25 16:35:26 IST 2024","59533","Surefire suite","Surefire test","tests.parts.ReceiveParts","tests.parts.ReceiveParts","Test_001_gotoReceiveParts","Test_001 Login to the page and go to Receive Part screen ","Test Description: Login to the page and go to Receive Part screen  "
"passed","Thu Jan 25 16:45:42 IST 2024","Thu Jan 25 16:49:26 IST 2024","224439","Surefire suite","Surefire test","tests.parts.Spotorderparts","tests.parts.Spotorderparts","Test_005_verifySearchPartDescription","Test_005 verify Search Part Description ","Test Description:  verify Search Part Description  "
"passed","Thu Jan 25 16:04:26 IST 2024","Thu Jan 25 16:04:41 IST 2024","14489","Surefire suite","Surefire test","tests.parts.CounterSale","tests.parts.CounterSale","verify_all_fields","Test_002 verify all the elements in the field","Test Description :  verify all the elements in the field"
"passed","Wed Jan 24 16:42:16 IST 2024","Wed Jan 24 16:44:37 IST 2024","141214","Surefire suite","Surefire test","tests.techRo.ServiceManagerPartsRelatedTasks","tests.techRo.ServiceManagerPartsRelatedTasks","Test_002_clickOnReference","Test_002_click On Reference Number","Test Description: click On Reference Number"
"broken","Thu Jan 25 12:48:07 IST 2024","Thu Jan 25 12:48:07 IST 2024","0","Surefire suite","Surefire test","tests.parts.CounterSale","tests.parts.CounterSale","afterMethodTakeScreenShot","afterMethodTakeScreenShot",""
"passed","Wed Jan 24 17:53:54 IST 2024","Wed Jan 24 17:55:34 IST 2024","99930","Surefire suite","Surefire test","tests.tech.TechWoParts","tests.tech.TechWoParts","verifyUnitNumber_ClickOnParts","T_002 Verify Unit Number and Click on Parts ","Test Description - Verify Unit Number and Click on Parts"
"passed","Thu Jan 25 16:04:41 IST 2024","Thu Jan 25 16:06:27 IST 2024","105909","Surefire suite","Surefire test","tests.parts.CounterSale","tests.parts.CounterSale","add_new_counter_sale","Test_003 click on add new counter sale","Test Description : Click on add new counter sale"
"passed","Thu Jan 25 16:08:01 IST 2024","Thu Jan 25 16:08:35 IST 2024","34117","Surefire suite","Surefire test","tests.parts.CounterSale","tests.parts.CounterSale","verify_counter_sale_page","Test_005 verify counter sale page","Test Description: verify counter sale page "
"passed","Wed Jan 24 17:59:23 IST 2024","Wed Jan 24 17:59:23 IST 2024","65","Surefire suite","Surefire test","tests.tech.TechWoParts","tests.tech.TechWoParts","clickOnCoreReturn_deleteCorePart","T_007 Click on CoreReturn and delete core part","Test Description - Click on CoreReturn and delete core part"
"passed","Wed Jan 24 17:57:20 IST 2024","Wed Jan 24 17:57:52 IST 2024","32632","Surefire suite","Surefire test","tests.tech.TechWoParts","tests.tech.TechWoParts","verifyPartPannel_ClickOnIssuePart","T_004 verify the part pannel and click on issue part","Test Description - verify the part pannel and click on issue part"
"passed","Wed Jan 24 17:59:50 IST 2024","Wed Jan 24 18:01:37 IST 2024","107086","Surefire suite","Surefire test","tests.tech.TechWoParts","tests.tech.TechWoParts","EnterPartNumber_clickIssuePart","T_009 enter Part number and click on Issue part","Test Description - enter Part number and click on Issue part"
"passed","Thu Jan 25 16:52:05 IST 2024","Thu Jan 25 16:54:13 IST 2024","128411","Surefire suite","Surefire test","tests.parts.Spotorderparts","tests.parts.Spotorderparts","Test_007_verifyPO","Test_007 verify PO  ","Test Description: verify PO "
"passed","Thu Jan 25 16:54:14 IST 2024","Thu Jan 25 16:56:55 IST 2024","161153","Surefire suite","Surefire test","tests.parts.Spotorderparts","tests.parts.Spotorderparts","Test_008_verifyRequiredPart","Test_008 verify Required Part  ","Test Description: verify Required Part "
"passed","Thu Jan 25 16:40:55 IST 2024","Thu Jan 25 16:42:05 IST 2024","70047","Surefire suite","Surefire test","tests.parts.Spotorderparts","tests.parts.Spotorderparts","Test_001_gotoOrderPartsScreen","Test_001 Login to the page and go to Order Part screen ","Test Description:  Login to the page and go to Order Part screen  "
"passed","Wed Jan 24 18:02:20 IST 2024","Wed Jan 24 18:03:51 IST 2024","91857","Surefire suite","Surefire test","tests.tech.TechWoParts","tests.tech.TechWoParts","ClickOnSummary_pause_selectbutton","T_013 Click on Summary and pause and select button","Test Description - Click on Summary and pause and select button"
"passed","Wed Jan 24 17:55:34 IST 2024","Wed Jan 24 17:57:20 IST 2024","105322","Surefire suite","Surefire test","tests.tech.TechWoParts","tests.tech.TechWoParts","verifyElement_EnterPartNumber","T_003 Check the Generic setup of the screen and enter Part number","Test Description - Check the Generic setup of the screen and enter Part number"
"passed","Wed Jan 24 18:02:09 IST 2024","Wed Jan 24 18:02:09 IST 2024","50","Surefire suite","Surefire test","tests.tech.TechWoParts","tests.tech.TechWoParts","ClickOnMoisesOlivas_Select_OkButton","T_011 Click on MoisesOlivas and Select and ok button","Test Description -Click on MoisesOlivas and Select and ok button"
"broken","Thu Jan 25 16:09:01 IST 2024","Thu Jan 25 16:11:53 IST 2024","172536","Surefire suite","Surefire test","tests.parts.CounterSale","tests.parts.CounterSale","check_invoice_and_signout","Test_007 check invoice and signout","Test Description: check invoice and signout"
"broken","Tue Jan 23 10:51:58 IST 2024","Tue Jan 23 10:52:27 IST 2024","28431","Surefire suite","Surefire test","tests.techRo.ServiceManagerJournalize","tests.techRo.ServiceManagerJournalize","Test_001_gotoFinancials","Test_001_Login the page and Go to Financials ","Test Description: Login the page and Go to Financials "
"passed","Thu Jan 25 16:06:27 IST 2024","Thu Jan 25 16:08:01 IST 2024","94085","Surefire suite","Surefire test","tests.parts.CounterSale","tests.parts.CounterSale","verify_location_popUp","Test_004 verify location pop up","Test Description: verify location pop up"
"passed","Thu Jan 25 16:03:13 IST 2024","Thu Jan 25 16:04:26 IST 2024","73296","Surefire suite","Surefire test","tests.parts.CounterSale","tests.parts.CounterSale","goto_countersaleManager_screen","Test_001 Login the page and Go to counterSaleManager","Test Description : Login the page and Go to counterSaleManager"
"broken","Wed Jan 24 18:02:10 IST 2024","Wed Jan 24 18:02:20 IST 2024","10070","Surefire suite","Surefire test","tests.tech.TechWoParts","tests.tech.TechWoParts","ClickOnMoisesOlivas_Select_OkButton1","T_012 Click on FirstLaborItem and Select and Ok button","Test Description - Click on FirstLaborItem and Select and Ok button"
"passed","Wed Jan 24 17:59:23 IST 2024","Wed Jan 24 17:59:23 IST 2024","49","Surefire suite","Surefire test","tests.tech.TechWoParts","tests.tech.TechWoParts","verifyPartadded_","T_006 Enter CorePart and click on search icon","Test Description - Enter CorePart and click on search icon"
"failed","Wed Jan 24 17:59:23 IST 2024","Wed Jan 24 17:59:50 IST 2024","26436","Surefire suite","Surefire test","tests.tech.TechWoParts","tests.tech.TechWoParts","clickOnNonCatalogPart_enterValue","T_008 click on Non-Catalog Part and enter the value","Test Description - click on Non-Catalog Part and enter the value"
"passed","Thu Jan 25 16:43:16 IST 2024","Thu Jan 25 16:44:06 IST 2024","50093","Surefire suite","Surefire test","tests.parts.Spotorderparts","tests.parts.Spotorderparts","Test_003_inputPartialPartNumber","Test_003  input Partial Part Number ","Test Description:verify input Partial Part Number "
"broken","Wed Jan 24 18:01:37 IST 2024","Wed Jan 24 18:02:09 IST 2024","32323","Surefire suite","Surefire test","tests.tech.TechWoParts","tests.tech.TechWoParts","clickOnLabour_clickOnVMRS","T_010 click on Labour and click on VMRS","Test Description - click on Labour and click on VMRS"
"passed","Thu Jan 25 16:56:55 IST 2024","Thu Jan 25 16:59:51 IST 2024","175927","Surefire suite","Surefire test","tests.parts.Spotorderparts","tests.parts.Spotorderparts","Test_009_verifyWarehouseText","Test_009 verify Warehouse Text ","Test Description: verify Warehouse Text () "
"broken","Thu Jan 25 16:11:53 IST 2024","Thu Jan 25 16:11:53 IST 2024","0","Surefire suite","Surefire test","tests.parts.CounterSale","tests.parts.CounterSale","generateAllure","generateAllure",""
"broken","Thu Jan 25 13:41:13 IST 2024","Thu Jan 25 13:41:13 IST 2024","2","Surefire suite","Surefire test","tests.parts.CounterSale","tests.parts.CounterSale","initialization","initialization",""
