"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jan 26 11:18:28 IST 2024","Fri Jan 26 11:18:51 IST 2024","22975","Surefire suite","Surefire test","tests.tech.PauseLabor","tests.tech.PauseLabor","Test_007_click_VMRS","click on VMRS","Test_description : click on VMRS"
"passed","Fri Jan 26 11:20:12 IST 2024","Fri Jan 26 11:20:35 IST 2024","22844","Surefire suite","Surefire test","tests.tech.PauseLabor","tests.tech.PauseLabor","Test_012_click_WorkRequired_Img","Click on Work Required image","Test_description : Click on Work Required image"
"passed","Fri Jan 26 11:26:59 IST 2024","Fri Jan 26 11:27:22 IST 2024","23027","Surefire suite","Surefire test","tests.tech.PauseLabor","tests.tech.PauseLabor","Test_033_clickUnitReady","Click on Unit Ready","Test_description : Click on Unit Ready"
"passed","Fri Jan 26 11:28:31 IST 2024","Fri Jan 26 11:28:54 IST 2024","23104","Surefire suite","Surefire test","tests.tech.PauseLabor","tests.tech.PauseLabor","Test_037_clickOnUnitReady","Click on Unit Ready","Test_description : Click on Unit Ready"
"passed","Fri Jan 26 11:21:46 IST 2024","Fri Jan 26 11:22:08 IST 2024","22799","Surefire suite","Surefire test","tests.tech.PauseLabor","tests.tech.PauseLabor","Test_016_clickSelect","Click on select button","Test_description : Click on select button"
"passed","Fri Jan 26 11:26:35 IST 2024","Fri Jan 26 11:26:58 IST 2024","23875","Surefire suite","Surefire test","tests.tech.PauseLabor","tests.tech.PauseLabor","Test_32_clickSummary","Click on Summary","Test_description : Click on Summary"
"passed","Fri Jan 26 11:26:07 IST 2024","Fri Jan 26 11:26:11 IST 2024","4282","Surefire suite","Surefire test","tests.tech.PauseLabor","tests.tech.PauseLabor","Test_030_verifySelectAssignedWork","Verify select assigned work","Test_description : Verify select assigned work"
"passed","Fri Jan 26 11:21:29 IST 2024","Fri Jan 26 11:21:34 IST 2024","4545","Surefire suite","Surefire test","tests.tech.PauseLabor","tests.tech.PauseLabor","Test_015_verify_PauseWork_FirstUnit","Verify PauseWork and FirstUnit","Test_description : Verify PauseWork and FirstUnit"
"passed","Fri Jan 26 11:23:47 IST 2024","Fri Jan 26 11:23:59 IST 2024","11317","Surefire suite","Surefire test","tests.tech.PauseLabor","tests.tech.PauseLabor","Test_023_enterText_Complaint_Textfield","Enter text in complaint textfield","Test_description : Enter text in complaint textfield"
"passed","Fri Jan 26 11:25:39 IST 2024","Fri Jan 26 11:25:44 IST 2024","4382","Surefire suite","Surefire test","tests.tech.PauseLabor","tests.tech.PauseLabor","Test_028_Verify_SecondPauseWork","Verify Second Pause Work","Test_description : Verify Second Pause Work"
