"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Mon Jan 29 11:35:19 IST 2024","Mon Jan 29 11:35:19 IST 2024","0","Surefire suite","Surefire test","tests.tech.IssuePartToTech","tests.tech.IssuePartToTech","Test_023_clickOnMoreUnit","Click on MoreUnit","Test_description : Click on MoreUnit"
"broken","Mon Jan 29 11:35:19 IST 2024","Mon Jan 29 11:35:19 IST 2024","0","Surefire suite","Surefire test","tests.tech.IssuePartToTech","tests.tech.IssuePartToTech","generateAllure","generateAllure",""
"skipped","Mon Jan 29 11:35:18 IST 2024","Mon Jan 29 11:35:18 IST 2024","0","Surefire suite","Surefire test","tests.tech.IssuePartToTech","tests.tech.IssuePartToTech","Test_008_Verify_UnitNumber","Verify Unit Number ","Test_description : Verify Unit Number"
"broken","Mon Jan 29 11:35:17 IST 2024","Mon Jan 29 11:35:17 IST 2024","1","Surefire suite","Surefire test","tests.tech.IssuePartToTech","tests.tech.IssuePartToTech","initialization","initialization",""
"broken","Mon Jan 29 12:05:47 IST 2024","Mon Jan 29 12:05:47 IST 2024","1","Surefire suite","Surefire test","tests.parts.CounterSale","tests.parts.CounterSale","initialization","initialization",""
"skipped","Mon Jan 29 11:35:19 IST 2024","Mon Jan 29 11:35:19 IST 2024","1","Surefire suite","Surefire test","tests.tech.IssuePartToTech","tests.tech.IssuePartToTech","Test_016_VerifyPartName","Verify Part Name","Test_description : Verify Part Name"
"skipped","Mon Jan 29 11:35:18 IST 2024","Mon Jan 29 11:35:18 IST 2024","0","Surefire suite","Surefire test","tests.tech.IssuePartToTech","tests.tech.IssuePartToTech","Test_012_Verify_firstrowElement","Verify firstrow element","Test_description : Verify firstrow element"
"skipped","Mon Jan 29 11:35:19 IST 2024","Mon Jan 29 11:35:19 IST 2024","0","Surefire suite","Surefire test","tests.tech.IssuePartToTech","tests.tech.IssuePartToTech","Test_025_","Click on select button","Test_description : Click on select button"
"skipped","Mon Jan 29 11:35:18 IST 2024","Mon Jan 29 11:35:18 IST 2024","0","Surefire suite","Surefire test","tests.tech.IssuePartToTech","tests.tech.IssuePartToTech","Test_007_Verify_Location","Verify Location","Test_description : Verify Location"
"skipped","Mon Jan 29 11:35:19 IST 2024","Mon Jan 29 11:35:19 IST 2024","0","Surefire suite","Surefire test","tests.tech.IssuePartToTech","tests.tech.IssuePartToTech","Test_021_clickOwnerName","Click on Owner Name","Test_description : Click on Owner Name"
"skipped","Mon Jan 29 11:35:18 IST 2024","Mon Jan 29 11:35:18 IST 2024","0","Surefire suite","Surefire test","tests.tech.IssuePartToTech","tests.tech.IssuePartToTech","Test_004_Verify_Employee","Verify Employee:","Test_description : Verify Employee:"
"skipped","Mon Jan 29 11:35:18 IST 2024","Mon Jan 29 11:35:18 IST 2024","0","Surefire suite","Surefire test","tests.tech.IssuePartToTech","tests.tech.IssuePartToTech","Test_012_Verify_Description","Verify Description","Test_description : Verify Description"
"skipped","Mon Jan 29 12:05:47 IST 2024","Mon Jan 29 12:05:47 IST 2024","0","Surefire suite","Surefire test","tests.parts.CounterSale","tests.parts.CounterSale","check_invoice_and_signout","Test_007 check invoice and signout","Test Description: check invoice and signout"
"skipped","Mon Jan 29 11:35:19 IST 2024","Mon Jan 29 11:35:19 IST 2024","0","Surefire suite","Surefire test","tests.tech.IssuePartToTech","tests.tech.IssuePartToTech","Test_022_clickOnSelect","Click on Select button","Test_description : Click on Select button"
"skipped","Mon Jan 29 11:35:19 IST 2024","Mon Jan 29 11:35:19 IST 2024","0","Surefire suite","Surefire test","tests.tech.IssuePartToTech","tests.tech.IssuePartToTech","Test_014_enterPartNumber","Enter Part Number","Test_description : Enter Part Number"
"skipped","Mon Jan 29 11:35:18 IST 2024","Mon Jan 29 11:35:18 IST 2024","0","Surefire suite","Surefire test","tests.tech.IssuePartToTech","tests.tech.IssuePartToTech","Test_009_click_PlusButton","Verify Owner","Test_description : Verify Owner"
