"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jan 17 12:38:45 IST 2024","Wed Jan 17 12:41:36 IST 2024","171584","Surefire suite","Surefire test","tests.parts.Spotorderparts","tests.parts.Spotorderparts","Test_005_verifySearchPartDescription","Test_005 verify Search Part Description ","Test Description:  verify Search Part Description  "
"passed","Wed Jan 17 12:41:36 IST 2024","Wed Jan 17 12:44:06 IST 2024","149824","Surefire suite","Surefire test","tests.parts.Spotorderparts","tests.parts.Spotorderparts","Test_006_inputCoreParentPart","Test_006 input Core Parent Part and sign out  ","Test Description: input Core Parent Part and sign out "
"passed","Wed Jan 17 12:37:31 IST 2024","Wed Jan 17 12:38:45 IST 2024","73679","Surefire suite","Surefire test","tests.parts.Spotorderparts","tests.parts.Spotorderparts","Test_004_clickOnAddButton","Test_004 click On Add Button ","Test Description:  click On Add Button "
"broken","Wed Jan 17 12:44:06 IST 2024","Wed Jan 17 12:46:50 IST 2024","163365","Surefire suite","Surefire test","tests.parts.Spotorderparts","tests.parts.Spotorderparts","Test_007_verifyPO","Test_007 verify PO  ","Test Description: verify PO "
"skipped","Wed Jan 17 12:46:50 IST 2024","Wed Jan 17 12:46:50 IST 2024","1","Surefire suite","Surefire test","tests.parts.Spotorderparts","tests.parts.Spotorderparts","Test_008_verifyRequiredPart","Test_008 verify Required Part  ","Test Description: verify Required Part "
"passed","Wed Jan 17 12:35:24 IST 2024","Wed Jan 17 12:35:55 IST 2024","30489","Surefire suite","Surefire test","tests.parts.Spotorderparts","tests.parts.Spotorderparts","Test_001_gotoOrderPartsScreen","Test_001 Login to the page and go to Order Part screen ","Test Description:  Login to the page and go to Order Part screen  "
"broken","Wed Jan 17 12:46:50 IST 2024","Wed Jan 17 12:46:50 IST 2024","0","Surefire suite","Surefire test","tests.parts.Spotorderparts","tests.parts.Spotorderparts","afterMethodTakeScreenShot","afterMethodTakeScreenShot",""
"skipped","Wed Jan 17 12:46:50 IST 2024","Wed Jan 17 12:46:50 IST 2024","1","Surefire suite","Surefire test","tests.parts.Spotorderparts","tests.parts.Spotorderparts","Test_009_verifyWarehouseText","Test_009 verify Warehouse Text ","Test Description: verify Warehouse Text () "
"passed","Wed Jan 17 12:35:55 IST 2024","Wed Jan 17 12:37:17 IST 2024","81801","Surefire suite","Surefire test","tests.parts.Spotorderparts","tests.parts.Spotorderparts","Test_002_clickOnSpotOrder","Test_002 click On The Spot order Tab ","Test Description:   click On The Spot order Tab  "
"broken","Wed Jan 17 12:33:46 IST 2024","Wed Jan 17 12:33:46 IST 2024","1","Surefire suite","Surefire test","pages.parts.ReceivePart","pages.parts.ReceivePart","generateAllure","generateAllure",""
"broken","Wed Jan 17 12:37:17 IST 2024","Wed Jan 17 12:37:31 IST 2024","14310","Surefire suite","Surefire test","tests.parts.Spotorderparts","tests.parts.Spotorderparts","Test_003_inputPartialPartNumber","Test_003  input Partial Part Number ","Test Description:verify input Partial Part Number "
