"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jan 10 15:25:19 IST 2024","Wed Jan 10 15:25:38 IST 2024","19506","Surefire suite","Surefire test","tests.fleet.CreateUnit","tests.fleet.CreateUnit","Test_002_clickAddNewROAndSelectUnit","Test_002_Search and select owner","Test Description: Search and select owner"
"passed","Wed Jan 10 15:26:46 IST 2024","Wed Jan 10 15:27:31 IST 2024","44839","Surefire suite","Surefire test","tests.fleet.CreateUnit","tests.fleet.CreateUnit","Test_005_Verify_unit_created","Test_005_Verify unit created and Signout","Test Description: Verify unit created and Signout"
"passed","Wed Jan 10 15:25:39 IST 2024","Wed Jan 10 15:26:16 IST 2024","37369","Surefire suite","Surefire test","tests.fleet.CreateUnit","tests.fleet.CreateUnit","Test_003_verifyAllFormFields","Test_003_verify all element present in New Unit ","Test Description:verify all element present in New Unit"
"passed","Wed Jan 10 15:24:44 IST 2024","Wed Jan 10 15:25:19 IST 2024","34841","Surefire suite","Surefire test","tests.fleet.CreateUnit","tests.fleet.CreateUnit","Test_001_gotoUnitMasterScreen","Test_001_Login the page and Go to create unit Screen","Test Description: Login the page and Go to create unit Screen"
"passed","Wed Jan 10 15:26:16 IST 2024","Wed Jan 10 15:26:46 IST 2024","29976","Surefire suite","Surefire test","tests.fleet.CreateUnit","tests.fleet.CreateUnit","Test_004_enterFieldsAndClickOnSave","Test_004_Enter unit, description, VIN number and click on Save/Exit","Test Description: Enter unit, description, VIN number and click on Save/Exit"
