"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Feb 05 11:13:28 IST 2024","Mon Feb 05 11:14:31 IST 2024","63500","Surefire suite","Surefire test","tests.service.ServiceManagerChangeCustomerPOafterInvoicing","tests.service.ServiceManagerChangeCustomerPOafterInvoicing","gotoCompleteRo","T_001 Login the page and go to the CompleteRo","Test Description -Login the page and go to the CompleteRo"
"passed","Mon Feb 05 11:14:31 IST 2024","Mon Feb 05 11:15:11 IST 2024","39845","Surefire suite","Surefire test","tests.service.ServiceManagerChangeCustomerPOafterInvoicing","tests.service.ServiceManagerChangeCustomerPOafterInvoicing","verification_ofElement_SignOut","T_002 Check that verify the element click on Save/Exit button and signout","Test Description -Check that verify the element click on Save/Exit button and signout"
