"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Feb 21 14:33:16 IST 2024","Wed Feb 21 14:34:56 IST 2024","99342","Surefire suite","Surefire test","tests.parts.CounterSale","tests.parts.CounterSale","add_new_counter_sale","Test_003 click on add new counter sale","Test Description : Click on add new counter sale"
"broken","Wed Feb 21 14:40:45 IST 2024","Wed Feb 21 14:43:28 IST 2024","162864","Surefire suite","Surefire test","tests.parts.CounterSale","tests.parts.CounterSale","check_invoice_and_signout","Test_007 check invoice and signout","Test Description: check invoice and signout"
"passed","Wed Feb 21 14:32:11 IST 2024","Wed Feb 21 14:33:03 IST 2024","52132","Surefire suite","Surefire test","tests.parts.CounterSale","tests.parts.CounterSale","goto_countersaleManager_screen","Test_001 Login the page and Go to counterSaleManager","Test Description : Login the page and Go to counterSaleManager"
"passed","Wed Feb 21 14:36:30 IST 2024","Wed Feb 21 14:37:02 IST 2024","32093","Surefire suite","Surefire test","tests.parts.CounterSale","tests.parts.CounterSale","verify_counter_sale_page","Test_005 verify counter sale page","Test Description: verify counter sale page "
"passed","Wed Feb 21 14:34:56 IST 2024","Wed Feb 21 14:36:30 IST 2024","94031","Surefire suite","Surefire test","tests.parts.CounterSale","tests.parts.CounterSale","verify_location_popUp","Test_004 verify location pop up","Test Description: verify location pop up"
"passed","Wed Feb 21 14:37:02 IST 2024","Wed Feb 21 14:40:45 IST 2024","223002","Surefire suite","Surefire test","tests.parts.CounterSale","tests.parts.CounterSale","add_parts_in_counter_sale","Test_006 add part number and core part in counter sale","Test Description: add part number and core part in counter sale"
"passed","Wed Feb 21 14:33:03 IST 2024","Wed Feb 21 14:33:16 IST 2024","12870","Surefire suite","Surefire test","tests.parts.CounterSale","tests.parts.CounterSale","verify_all_fields","Test_002 verify all the elements in the field","Test Description :  verify all the elements in the field"
