"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jan 25 15:36:26 IST 2024","Thu Jan 25 15:37:25 IST 2024","58485","Surefire suite","Surefire test","tests.service.ServiceManagerWoLabor","tests.service.ServiceManagerWoLabor","clickOnWIPStatus_and_clickCancle","Check that click on WIP status, verify the element and click on cancle","Test Description - Check that click on WIP status, verify the element and click on cancle"
"passed","Thu Jan 25 15:37:25 IST 2024","Thu Jan 25 15:38:23 IST 2024","58395","Surefire suite","Surefire test","tests.service.ServiceManagerWoLabor","tests.service.ServiceManagerWoLabor","clickOnTypelink_and_clickOnSelect","Check that click on Type hyperlink, verify the element and click on select button","Test Description - Check that click on Type hyperlink, verify the element and click on select button"
"passed","Thu Jan 25 15:39:18 IST 2024","Thu Jan 25 15:40:09 IST 2024","50522","Surefire suite","Surefire test","tests.service.ServiceManagerWoLabor","tests.service.ServiceManagerWoLabor","clickViewProfitLoss_and_clickOk","Check that click on View Profit and Loss hyperlink,verify and click Ok","Test Description -Check that click on View Profit and Loss hyperlink,verify and click Ok"
"passed","Thu Jan 25 15:35:09 IST 2024","Thu Jan 25 15:35:36 IST 2024","27230","Surefire suite","Surefire test","tests.service.ServiceManagerWoLabor","tests.service.ServiceManagerWoLabor","verifyElementofMainScreen"," Check that the selected contact is reflected in the main screen","Test Description -  Check that the selected contact is reflected in the main screen"
"passed","Thu Jan 25 15:40:09 IST 2024","Thu Jan 25 15:40:54 IST 2024","45476","Surefire suite","Surefire test","tests.service.ServiceManagerWoLabor","tests.service.ServiceManagerWoLabor","clickOn_ShowLabourDetails_Number_ShowPartsDetails","Check that click on Show labour Details,Number and Show parts Details","Test Description -Check that click on Show labour Details,Number and Show parts Details"
"passed","Thu Jan 25 15:28:22 IST 2024","Thu Jan 25 15:28:56 IST 2024","33987","Surefire suite","Surefire test","tests.service.ServiceManagerWoLabor","tests.service.ServiceManagerWoLabor","gotoCompleteRoScreen","Login the page and go to the CompleteRo","Test Description -Login the page and go to the CompleteRo"
"passed","Thu Jan 25 15:35:36 IST 2024","Thu Jan 25 15:36:26 IST 2024","50113","Surefire suite","Surefire test","tests.service.ServiceManagerWoLabor","tests.service.ServiceManagerWoLabor","clickOnRoStatus_and_CloseButton","Check that click on Ro Status, verify the element and click on close button","Test Description - Check that click on Ro Status, verify the element and click on close button"
"passed","Thu Jan 25 15:29:12 IST 2024","Thu Jan 25 15:30:00 IST 2024","47912","Surefire suite","Surefire test","tests.service.ServiceManagerWoLabor","tests.service.ServiceManagerWoLabor","clickOnRONumber_VerifyElements","Click on RO Number and verify the elements","Test Description - Click on RO Number and verify the elements"
"passed","Thu Jan 25 15:40:55 IST 2024","Thu Jan 25 15:41:40 IST 2024","45598","Surefire suite","Surefire test","tests.service.ServiceManagerWoLabor","tests.service.ServiceManagerWoLabor","clickOnBacktoCompleteRo_and_ReferenceNumber","Check that click on Back to Complete RO and reference number","Test Description -Check that click on Back to Complete RO and reference number"
"passed","Thu Jan 25 15:32:59 IST 2024","Thu Jan 25 15:33:31 IST 2024","31961","Surefire suite","Surefire test","tests.service.ServiceManagerWoLabor","tests.service.ServiceManagerWoLabor","verifyAuthorizedBy_and_ClickOnLink","Verify Authorized By and click on the link of Authorized By","Test Description - Verify Authorized By and click on the link of Authorized By"
"passed","Thu Jan 25 15:34:34 IST 2024","Thu Jan 25 15:35:08 IST 2024","33985","Surefire suite","Surefire test","tests.service.ServiceManagerWoLabor","tests.service.ServiceManagerWoLabor","ennterLastName_and_clickOnSelectBtn","Check that enter last name, verify the element and click on select button ","Test Description - Check that enter last name, verify the element and click on select button"
"passed","Thu Jan 25 15:33:31 IST 2024","Thu Jan 25 15:34:34 IST 2024","62732","Surefire suite","Surefire test","tests.service.ServiceManagerWoLabor","tests.service.ServiceManagerWoLabor","clickOnAdd_and_EntertheText","Check that click on Add button and enter the text in name field and save it","Test Description -Check that click on Add button and enter the text in name field and save it"
"passed","Thu Jan 25 15:41:40 IST 2024","Thu Jan 25 15:42:56 IST 2024","75891","Surefire suite","Surefire test","tests.service.ServiceManagerWoLabor","tests.service.ServiceManagerWoLabor","clickOnUpdateRates_and_SignOut","Check that click on update Rates hyperlink and sign out the page","Test Description -Check that click on update Rates hyperlink and sign out the page"
"passed","Thu Jan 25 15:31:01 IST 2024","Thu Jan 25 15:32:00 IST 2024","59099","Surefire suite","Surefire test","tests.service.ServiceManagerWoLabor","tests.service.ServiceManagerWoLabor","clickOnThisIsStandardNote_EnterInternalNote","Check that click on This is Standard Note and enter the text in Internal Note field","Test Description - Check that click on This is Standard Note and enter the text in Internal Note field"
"passed","Thu Jan 25 15:30:00 IST 2024","Thu Jan 25 15:31:00 IST 2024","60609","Surefire suite","Surefire test","tests.service.ServiceManagerWoLabor","tests.service.ServiceManagerWoLabor","ClickInternalLink_and_EnterText","Check that click on Internal Link and enter the text in Internal Note field","Test Description - Check that click on Internal Link and enter the text in Internal Note field"
"passed","Thu Jan 25 15:28:56 IST 2024","Thu Jan 25 15:29:12 IST 2024","15555","Surefire suite","Surefire test","tests.service.ServiceManagerWoLabor","tests.service.ServiceManagerWoLabor","verifyAllElements","Verify all the WebElements on the web page ","Test Description - Verify all the WebElements on the web page"
"passed","Thu Jan 25 15:38:23 IST 2024","Thu Jan 25 15:39:18 IST 2024","54437","Surefire suite","Surefire test","tests.service.ServiceManagerWoLabor","tests.service.ServiceManagerWoLabor","clickOnInvoiceTohyperlink_and_clickOnCancle","Check that click on InvoiceTo hyperlink, verify element and click on cancle button","Test Description - Check that click on InvoiceTo hyperlink, verify element and click on cancle button"
"passed","Thu Jan 25 15:32:00 IST 2024","Thu Jan 25 15:32:59 IST 2024","59080","Surefire suite","Surefire test","tests.service.ServiceManagerWoLabor","tests.service.ServiceManagerWoLabor","clickOnNotes_and_EnterTextInNoteField","Check that click On Note link, verify the element and enter text in note field and save it ","Test Description -Check that click On Note link, verify the element and enter text in note field and save it "
