"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jan 29 13:19:54 IST 2024","Mon Jan 29 13:20:51 IST 2024","56602","Surefire suite","Surefire test","tests.techRo.ServiceManagerPartsRelatedTasks","tests.techRo.ServiceManagerPartsRelatedTasks","Test_004_verifyLabor","Test_004_verify Labor Text ","Test Description: verify Labor Text "
"passed","Mon Jan 29 13:25:12 IST 2024","Mon Jan 29 13:27:01 IST 2024","108183","Surefire suite","Surefire test","tests.techRo.ServiceManagerPartsRelatedTasks","tests.techRo.ServiceManagerPartsRelatedTasks","Test_007_clickOnNonCatalogPart","Test_007_click On Non-Catalog Part ","Test Description: click On Non-Catalog Part "
"passed","Mon Jan 29 13:12:03 IST 2024","Mon Jan 29 13:16:24 IST 2024","260664","Surefire suite","Surefire test","tests.techRo.ServiceManagerPartsRelatedTasks","tests.techRo.ServiceManagerPartsRelatedTasks","Test_001_gotoCompleteRo","Test_001_Login the page and Go to CompleteRo Screen","Test Description: Login the page and Go to CompleteRo Screen"
"passed","Mon Jan 29 13:20:51 IST 2024","Mon Jan 29 13:22:32 IST 2024","101110","Surefire suite","Surefire test","tests.techRo.ServiceManagerPartsRelatedTasks","tests.techRo.ServiceManagerPartsRelatedTasks","Test_005_verifyChargeQuantityEditable","Test_005_verify Charge Quantity Editable  ","Test Description: verify Charge Quantity Editable  "
"passed","Mon Jan 29 13:22:32 IST 2024","Mon Jan 29 13:25:12 IST 2024","160119","Surefire suite","Surefire test","tests.techRo.ServiceManagerPartsRelatedTasks","tests.techRo.ServiceManagerPartsRelatedTasks","Test_006_clickOnAddPart","Test_006_click On Add Part ","Test Description: click On Add Part   "
"passed","Mon Jan 29 13:27:01 IST 2024","Mon Jan 29 13:27:25 IST 2024","24382","Surefire suite","Surefire test","tests.techRo.ServiceManagerPartsRelatedTasks","tests.techRo.ServiceManagerPartsRelatedTasks","Test_008_clickOnCloseButton","Test_008_click On Close Button ","Test Description: click On Close Button  "
"passed","Mon Jan 29 13:18:44 IST 2024","Mon Jan 29 13:19:54 IST 2024","70241","Surefire suite","Surefire test","tests.techRo.ServiceManagerPartsRelatedTasks","tests.techRo.ServiceManagerPartsRelatedTasks","Test_003_clickOnPart","Test_003_click On part Number","Test Description: click On part Number"
"passed","Mon Jan 29 13:16:24 IST 2024","Mon Jan 29 13:18:44 IST 2024","139939","Surefire suite","Surefire test","tests.techRo.ServiceManagerPartsRelatedTasks","tests.techRo.ServiceManagerPartsRelatedTasks","Test_002_clickOnReference","Test_002_click On Reference Number","Test Description: click On Reference Number"
