"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jan 22 15:08:52 IST 2024","Mon Jan 22 15:11:41 IST 2024","168793","Surefire suite","Surefire test","tests.techRo.ServiceManagerPartsRelatedTasks","tests.techRo.ServiceManagerPartsRelatedTasks","Test_002_clickOnReference","Test_002_click On Reference Number","Test Description: click On Reference Number"
"passed","Mon Jan 22 15:21:47 IST 2024","Mon Jan 22 15:23:54 IST 2024","126255","Surefire suite","Surefire test","tests.techRo.ServiceManagerPartsRelatedTasks","tests.techRo.ServiceManagerPartsRelatedTasks","Test_007_clickOnNonCatalogPart","Test_007_click On Non-Catalog Part ","Test Description: click On Non-Catalog Part "
"passed","Mon Jan 22 15:18:27 IST 2024","Mon Jan 22 15:21:47 IST 2024","199874","Surefire suite","Surefire test","tests.techRo.ServiceManagerPartsRelatedTasks","tests.techRo.ServiceManagerPartsRelatedTasks","Test_006_clickOnAddPart","Test_006_click On Add Part ","Test Description: click On Add Part   "
"broken","Mon Jan 22 14:59:07 IST 2024","Mon Jan 22 15:02:00 IST 2024","173098","Surefire suite","Surefire test","tests.techRo.ServiceManagerJournalize","tests.techRo.ServiceManagerJournalize","Test_002_clickOnGenerateJournals","Test_001_Click OnGenerate Journals   ","Test Description: Click OnGenerate Journals"
"passed","Mon Jan 22 15:11:41 IST 2024","Mon Jan 22 15:13:39 IST 2024","117953","Surefire suite","Surefire test","tests.techRo.ServiceManagerPartsRelatedTasks","tests.techRo.ServiceManagerPartsRelatedTasks","Test_003_clickOnPart","Test_003_click On part Number","Test Description: click On part Number"
"broken","Mon Jan 22 14:58:24 IST 2024","Mon Jan 22 14:59:06 IST 2024","42158","Surefire suite","Surefire test","tests.techRo.ServiceManagerJournalize","tests.techRo.ServiceManagerJournalize","Test_001_gotoFinancials","Test_001_Login the page and Go to Financials ","Test Description: Login the page and Go to Financials "
"passed","Mon Jan 22 15:13:39 IST 2024","Mon Jan 22 15:15:33 IST 2024","113886","Surefire suite","Surefire test","tests.techRo.ServiceManagerPartsRelatedTasks","tests.techRo.ServiceManagerPartsRelatedTasks","Test_004_verifyLabor","Test_004_verify Labor Text ","Test Description: verify Labor Text "
"passed","Mon Jan 22 15:23:54 IST 2024","Mon Jan 22 15:24:31 IST 2024","36922","Surefire suite","Surefire test","tests.techRo.ServiceManagerPartsRelatedTasks","tests.techRo.ServiceManagerPartsRelatedTasks","Test_008_clickOnCloseButton","Test_008_click On Close Button ","Test Description: click On Close Button  "
"passed","Mon Jan 22 15:15:33 IST 2024","Mon Jan 22 15:18:27 IST 2024","174232","Surefire suite","Surefire test","tests.techRo.ServiceManagerPartsRelatedTasks","tests.techRo.ServiceManagerPartsRelatedTasks","Test_005_verifyChargeQuantityEditable","Test_005_verify Charge Quantity Editable  ","Test Description: verify Charge Quantity Editable  "
"passed","Mon Jan 22 15:03:27 IST 2024","Mon Jan 22 15:08:51 IST 2024","324547","Surefire suite","Surefire test","tests.techRo.ServiceManagerPartsRelatedTasks","tests.techRo.ServiceManagerPartsRelatedTasks","Test_001_gotoCompleteRo","Test_001_Login the page and Go to CompleteRo Screen","Test Description: Login the page and Go to CompleteRo Screen"
