"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Mar 05 14:47:50 IST 2024","Tue Mar 05 14:49:04 IST 2024","74219","Surefire suite","Surefire test","tests.tech.TechWoParts","tests.tech.TechWoParts","gotoTechRo","T_001 Sign in the page and Go to the Tech RO","Test Description - Sign in the page and Go to the Tech RO"
"passed","Tue Mar 05 14:56:22 IST 2024","Tue Mar 05 14:56:22 IST 2024","63","Surefire suite","Surefire test","tests.tech.TechWoParts","tests.tech.TechWoParts","verifyPartadded_","T_006 Enter CorePart and click on search icon","Test Description - Enter CorePart and click on search icon"
"passed","Tue Mar 05 14:56:22 IST 2024","Tue Mar 05 14:56:22 IST 2024","48","Surefire suite","Surefire test","tests.tech.TechWoParts","tests.tech.TechWoParts","clickOnNonCatalogPart_enterValue","T_008 click on Non-Catalog Part and enter the value","Test Description - click on Non-Catalog Part and enter the value"
"passed","Tue Mar 05 14:57:13 IST 2024","Tue Mar 05 14:57:13 IST 2024","68","Surefire suite","Surefire test","tests.tech.TechWoParts","tests.tech.TechWoParts","ClickOnMoisesOlivas_Select_OkButton","T_011 Click on MoisesOlivas and Select and ok button","Test Description -Click on MoisesOlivas and Select and ok button"
"passed","Tue Mar 05 14:57:14 IST 2024","Tue Mar 05 14:57:14 IST 2024","78","Surefire suite","Surefire test","tests.tech.TechWoParts","tests.tech.TechWoParts","ClickOnMoisesOlivas_Select_OkButton1","T_012 Click on FirstLaborItem and Select and Ok button","Test Description - Click on FirstLaborItem and Select and Ok button"
"passed","Tue Mar 05 14:57:13 IST 2024","Tue Mar 05 14:57:13 IST 2024","52","Surefire suite","Surefire test","tests.tech.TechWoParts","tests.tech.TechWoParts","clickOnLabour_clickOnVMRS","T_010 click on Labour and click on VMRS","Test Description - click on Labour and click on VMRS"
"passed","Tue Mar 05 14:56:22 IST 2024","Tue Mar 05 14:56:22 IST 2024","70","Surefire suite","Surefire test","tests.tech.TechWoParts","tests.tech.TechWoParts","clickOnCoreReturn_deleteCorePart","T_007 Click on CoreReturn and delete core part","Test Description - Click on CoreReturn and delete core part"
"passed","Tue Mar 05 14:57:14 IST 2024","Tue Mar 05 14:58:54 IST 2024","99821","Surefire suite","Surefire test","tests.tech.TechWoParts","tests.tech.TechWoParts","ClickOnSummary_pause_selectbutton","T_013 Click on Summary and pause and select button","Test Description - Click on Summary and pause and select button"
"passed","Tue Mar 05 14:58:54 IST 2024","Tue Mar 05 15:00:30 IST 2024","96178","Surefire suite","Surefire test","tests.tech.TechWoParts","tests.tech.TechWoParts","clickOnUnitReady_Ok_signoutbutton","T_014 click on UnitReady and Ok and signout button","Test Description - click on UnitReady and Ok and signout button"
"passed","Tue Mar 05 14:49:04 IST 2024","Tue Mar 05 14:53:56 IST 2024","291480","Surefire suite","Surefire test","tests.tech.TechWoParts","tests.tech.TechWoParts","verifyUnitNumber_ClickOnParts","T_002 Verify Unit Number and Click on Parts ","Test Description - Verify Unit Number and Click on Parts"
"passed","Tue Mar 05 14:54:46 IST 2024","Tue Mar 05 14:55:19 IST 2024","32622","Surefire suite","Surefire test","tests.tech.TechWoParts","tests.tech.TechWoParts","verifyPartPannel_ClickOnIssuePart","T_004 verify the part pannel and click on issue part","Test Description - verify the part pannel and click on issue part"
"passed","Tue Mar 05 14:53:56 IST 2024","Tue Mar 05 14:54:46 IST 2024","50715","Surefire suite","Surefire test","tests.tech.TechWoParts","tests.tech.TechWoParts","verifyElement_EnterPartNumber","T_003 Check the Generic setup of the screen and enter Part number","Test Description - Check the Generic setup of the screen and enter Part number"
"passed","Tue Mar 05 14:55:19 IST 2024","Tue Mar 05 14:56:22 IST 2024","62925","Surefire suite","Surefire test","tests.tech.TechWoParts","tests.tech.TechWoParts","verifyPartadded_deletePart","T_005 Verify part added , click on cross button and delete the part","Test Description - Verify part added , click on cross button and delete the part"
"passed","Tue Mar 05 14:56:23 IST 2024","Tue Mar 05 14:57:13 IST 2024","50713","Surefire suite","Surefire test","tests.tech.TechWoParts","tests.tech.TechWoParts","EnterPartNumber_clickIssuePart","T_009 enter Part number and click on Issue part","Test Description - enter Part number and click on Issue part"
