"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jan 30 11:21:16 IST 2024","Tue Jan 30 11:23:27 IST 2024","131819","Surefire suite","Surefire test","tests.parts.CounterSale","tests.parts.CounterSale","add_parts_in_counter_sale","Test_006 add part number and core part in counter sale","Test Description: add part number and core part in counter sale"
"passed","Tue Jan 30 11:23:28 IST 2024","Tue Jan 30 11:26:30 IST 2024","182475","Surefire suite","Surefire test","tests.parts.CounterSale","tests.parts.CounterSale","check_invoice_and_signout","Test_007 check invoice and signout","Test Description: check invoice and signout"
"passed","Tue Jan 30 11:20:43 IST 2024","Tue Jan 30 11:21:16 IST 2024","32156","Surefire suite","Surefire test","tests.parts.CounterSale","tests.parts.CounterSale","verify_counter_sale_page","Test_005 verify counter sale page","Test Description: verify counter sale page "
"passed","Tue Jan 30 11:17:21 IST 2024","Tue Jan 30 11:17:34 IST 2024","12947","Surefire suite","Surefire test","tests.parts.CounterSale","tests.parts.CounterSale","verify_all_fields","Test_002 verify all the elements in the field","Test Description :  verify all the elements in the field"
"passed","Tue Jan 30 11:16:41 IST 2024","Tue Jan 30 11:17:21 IST 2024","39561","Surefire suite","Surefire test","tests.parts.CounterSale","tests.parts.CounterSale","goto_countersaleManager_screen","Test_001 Login the page and Go to counterSaleManager","Test Description : Login the page and Go to counterSaleManager"
"passed","Tue Jan 30 11:17:34 IST 2024","Tue Jan 30 11:19:12 IST 2024","97545","Surefire suite","Surefire test","tests.parts.CounterSale","tests.parts.CounterSale","add_new_counter_sale","Test_003 click on add new counter sale","Test Description : Click on add new counter sale"
"passed","Tue Jan 30 11:19:12 IST 2024","Tue Jan 30 11:20:43 IST 2024","91694","Surefire suite","Surefire test","tests.parts.CounterSale","tests.parts.CounterSale","verify_location_popUp","Test_004 verify location pop up","Test Description: verify location pop up"
