"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jan 29 15:12:35 IST 2024","Mon Jan 29 15:13:18 IST 2024","42677","Surefire suite","Surefire test","tests.tech.IssuePartToTech","tests.tech.IssuePartToTech","Test_001_Login_gotoTechRo","Login the page ","Test_description : Login the page"
"passed","Mon Jan 29 15:14:28 IST 2024","Mon Jan 29 15:14:32 IST 2024","4057","Surefire suite","Surefire test","tests.tech.IssuePartToTech","tests.tech.IssuePartToTech","Test_012_Verify_Description","Verify Description","Test_description : Verify Description"
"passed","Mon Jan 29 15:16:23 IST 2024","Mon Jan 29 15:16:43 IST 2024","20230","Surefire suite","Surefire test","tests.tech.IssuePartToTech","tests.tech.IssuePartToTech","Test_018_clickOnSignOut","Click on Sign out","Test_description : Click on Sign out"
"passed","Mon Jan 29 16:03:17 IST 2024","Mon Jan 29 16:04:54 IST 2024","97005","Surefire suite","Surefire test","tests.parts.CounterSale","tests.parts.CounterSale","add_new_counter_sale","Test_003 click on add new counter sale","Test Description : Click on add new counter sale"
"passed","Mon Jan 29 15:14:36 IST 2024","Mon Jan 29 15:14:40 IST 2024","4108","Surefire suite","Surefire test","tests.tech.IssuePartToTech","tests.tech.IssuePartToTech","Test_012_Verify_firstrowElement","Verify firstrow element","Test_description : Verify firstrow element"
"passed","Mon Jan 29 15:14:32 IST 2024","Mon Jan 29 15:14:36 IST 2024","4077","Surefire suite","Surefire test","tests.tech.IssuePartToTech","tests.tech.IssuePartToTech","Test_013_Verify_VMRS","Verify VMRS","Test_description : Verify VMRS"
"passed","Mon Jan 29 15:18:56 IST 2024","Mon Jan 29 15:19:16 IST 2024","20192","Surefire suite","Surefire test","tests.tech.IssuePartToTech","tests.tech.IssuePartToTech","Test_023_clickOnMoreUnit","Click on MoreUnit","Test_description : Click on MoreUnit"
"passed","Mon Jan 29 15:14:11 IST 2024","Mon Jan 29 15:14:16 IST 2024","4055","Surefire suite","Surefire test","tests.tech.IssuePartToTech","tests.tech.IssuePartToTech","Test_008_Verify_UnitNumber","Verify Unit Number ","Test_description : Verify Unit Number"
"passed","Mon Jan 29 15:15:38 IST 2024","Mon Jan 29 15:15:59 IST 2024","20194","Surefire suite","Surefire test","tests.tech.IssuePartToTech","tests.tech.IssuePartToTech","Test_015_clickOnIssuePart","Click on Issue Part","Test_description : Click on Issue Part"
"passed","Mon Jan 29 15:14:20 IST 2024","Mon Jan 29 15:14:24 IST 2024","4053","Surefire suite","Surefire test","tests.tech.IssuePartToTech","tests.tech.IssuePartToTech","Test_010_Verify_RO","Verify RO#","Test_description : Verify RO#"
"passed","Mon Jan 29 16:06:25 IST 2024","Mon Jan 29 16:06:57 IST 2024","32165","Surefire suite","Surefire test","tests.parts.CounterSale","tests.parts.CounterSale","verify_counter_sale_page","Test_005 verify counter sale page","Test Description: verify counter sale page "
"passed","Mon Jan 29 16:03:04 IST 2024","Mon Jan 29 16:03:17 IST 2024","12939","Surefire suite","Surefire test","tests.parts.CounterSale","tests.parts.CounterSale","verify_all_fields","Test_002 verify all the elements in the field","Test Description :  verify all the elements in the field"
"passed","Mon Jan 29 15:13:55 IST 2024","Mon Jan 29 15:13:59 IST 2024","4090","Surefire suite","Surefire test","tests.tech.IssuePartToTech","tests.tech.IssuePartToTech","Test_004_Verify_Employee","Verify Employee:","Test_description : Verify Employee:"
"passed","Mon Jan 29 15:15:14 IST 2024","Mon Jan 29 15:15:38 IST 2024","24302","Surefire suite","Surefire test","tests.tech.IssuePartToTech","tests.tech.IssuePartToTech","Test_014_enterPartNumber","Enter Part Number","Test_description : Enter Part Number"
"passed","Mon Jan 29 15:13:50 IST 2024","Mon Jan 29 15:13:55 IST 2024","4465","Surefire suite","Surefire test","tests.tech.IssuePartToTech","tests.tech.IssuePartToTech","Test_003_Verify_BacktoScanEmployeeBadge","Verify Back to Scan Employee Badge","Test_description : Verify Back to Scan Employee Badge"
"passed","Mon Jan 29 15:17:14 IST 2024","Mon Jan 29 15:17:46 IST 2024","32329","Surefire suite","Surefire test","tests.tech.IssuePartToTech","tests.tech.IssuePartToTech","Test_020_Enter_TechBadge_ClickGo","Enter TechBadge and click on go","Test_description : Enter TechBadge and click on go"
"passed","Mon Jan 29 15:18:35 IST 2024","Mon Jan 29 15:18:56 IST 2024","20167","Surefire suite","Surefire test","tests.tech.IssuePartToTech","tests.tech.IssuePartToTech","Test_022_clickOnSelect","Click on Select button","Test_description : Click on Select button"
"passed","Mon Jan 29 15:16:43 IST 2024","Mon Jan 29 15:17:14 IST 2024","30225","Surefire suite","Surefire test","tests.tech.IssuePartToTech","tests.tech.IssuePartToTech","Test_019_loginAgain","Login with tech credentials","Test_description : Login with tech credentials"
"passed","Mon Jan 29 16:09:09 IST 2024","Mon Jan 29 16:12:07 IST 2024","177678","Surefire suite","Surefire test","tests.parts.CounterSale","tests.parts.CounterSale","check_invoice_and_signout","Test_007 check invoice and signout","Test Description: check invoice and signout"
"passed","Mon Jan 29 15:19:48 IST 2024","Mon Jan 29 15:20:08 IST 2024","20174","Surefire suite","Surefire test","tests.tech.IssuePartToTech","tests.tech.IssuePartToTech","Test_026_","Click on Part","Test_description : Click on Part"
"passed","Mon Jan 29 15:14:07 IST 2024","Mon Jan 29 15:14:11 IST 2024","4057","Surefire suite","Surefire test","tests.tech.IssuePartToTech","tests.tech.IssuePartToTech","Test_007_Verify_Location","Verify Location","Test_description : Verify Location"
"passed","Mon Jan 29 15:15:10 IST 2024","Mon Jan 29 15:15:14 IST 2024","4172","Surefire suite","Surefire test","tests.tech.IssuePartToTech","tests.tech.IssuePartToTech","Test_013_verify","verify ","Test_description : verify"
"broken","Mon Jan 29 15:20:09 IST 2024","Mon Jan 29 15:20:09 IST 2024","1","Surefire suite","Surefire test","tests.tech.IssuePartToTech","tests.tech.IssuePartToTech","generateAllure","generateAllure",""
"passed","Mon Jan 29 15:14:16 IST 2024","Mon Jan 29 15:14:20 IST 2024","4057","Surefire suite","Surefire test","tests.tech.IssuePartToTech","tests.tech.IssuePartToTech","Test_009_click_PlusButton","Verify Owner","Test_description : Verify Owner"
"passed","Mon Jan 29 16:06:57 IST 2024","Mon Jan 29 16:09:09 IST 2024","131592","Surefire suite","Surefire test","tests.parts.CounterSale","tests.parts.CounterSale","add_parts_in_counter_sale","Test_006 add part number and core part in counter sale","Test Description: add part number and core part in counter sale"
"passed","Mon Jan 29 15:15:06 IST 2024","Mon Jan 29 15:15:10 IST 2024","4171","Surefire suite","Surefire test","tests.tech.IssuePartToTech","tests.tech.IssuePartToTech","Test_012_verifyElement","Verify Element","Test_description : Verify Element"
"passed","Mon Jan 29 15:14:03 IST 2024","Mon Jan 29 15:14:07 IST 2024","4081","Surefire suite","Surefire test","tests.tech.IssuePartToTech","tests.tech.IssuePartToTech","Test_006_Verify_SearchWorkInProgress","Verify Search Work In Progress:","Test_description : Verify Search Work In Progress:"
"passed","Mon Jan 29 16:04:54 IST 2024","Mon Jan 29 16:06:25 IST 2024","91380","Surefire suite","Surefire test","tests.parts.CounterSale","tests.parts.CounterSale","verify_location_popUp","Test_004 verify location pop up","Test Description: verify location pop up"
"passed","Mon Jan 29 15:19:16 IST 2024","Mon Jan 29 15:19:28 IST 2024","12187","Surefire suite","Surefire test","tests.tech.IssuePartToTech","tests.tech.IssuePartToTech","Test_024_","Enter unit number","Test_description : Enter unit number"
"passed","Mon Jan 29 15:14:24 IST 2024","Mon Jan 29 15:14:28 IST 2024","4053","Surefire suite","Surefire test","tests.tech.IssuePartToTech","tests.tech.IssuePartToTech","Test_011_Verify_Date","Verify Date","Test_description : Verify Date"
