"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jan 30 17:40:40 IST 2024","Tue Jan 30 17:40:59 IST 2024","19442","Surefire suite","Surefire test","tests.parts.CounterSale","tests.parts.CounterSale","verify_all_fields","Test_002 verify all the elements in the field","Test Description :  verify all the elements in the field"
"passed","Tue Jan 30 17:42:41 IST 2024","Tue Jan 30 17:44:17 IST 2024","96205","Surefire suite","Surefire test","tests.parts.CounterSale","tests.parts.CounterSale","verify_location_popUp","Test_004 verify location pop up","Test Description: verify location pop up"
"passed","Tue Jan 30 17:41:00 IST 2024","Tue Jan 30 17:42:41 IST 2024","101245","Surefire suite","Surefire test","tests.parts.CounterSale","tests.parts.CounterSale","add_new_counter_sale","Test_003 click on add new counter sale","Test Description : Click on add new counter sale"
"passed","Tue Jan 30 17:44:17 IST 2024","Tue Jan 30 17:44:52 IST 2024","34754","Surefire suite","Surefire test","tests.parts.CounterSale","tests.parts.CounterSale","verify_counter_sale_page","Test_005 verify counter sale page","Test Description: verify counter sale page "
"passed","Tue Jan 30 17:39:42 IST 2024","Tue Jan 30 17:40:40 IST 2024","57953","Surefire suite","Surefire test","tests.parts.CounterSale","tests.parts.CounterSale","goto_countersaleManager_screen","Test_001 Login the page and Go to counterSaleManager","Test Description : Login the page and Go to counterSaleManager"
"passed","Tue Jan 30 17:44:52 IST 2024","Tue Jan 30 17:47:05 IST 2024","133409","Surefire suite","Surefire test","tests.parts.CounterSale","tests.parts.CounterSale","add_parts_in_counter_sale","Test_006 add part number and core part in counter sale","Test Description: add part number and core part in counter sale"
"passed","Tue Jan 30 17:47:05 IST 2024","Tue Jan 30 17:50:21 IST 2024","195194","Surefire suite","Surefire test","tests.parts.CounterSale","tests.parts.CounterSale","check_invoice_and_signout","Test_007 check invoice and signout","Test Description: check invoice and signout"
