"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Feb 22 15:24:51 IST 2024","Thu Feb 22 15:25:38 IST 2024","47330","Surefire suite","Surefire test","tests.administration.TransitonedPaccar","tests.administration.TransitonedPaccar","Test_004_goToCompleteROScreen","Test_004_go To Complete RO Screen","Test Description: go To Complete RO Screen "
"passed","Thu Feb 22 15:25:39 IST 2024","Thu Feb 22 15:26:23 IST 2024","44864","Surefire suite","Surefire test","tests.administration.TransitonedPaccar","tests.administration.TransitonedPaccar","Test_005_clickOnReferece","Test_005_click On Referece","Test Description: click On Referece"
"passed","Thu Feb 22 15:26:24 IST 2024","Thu Feb 22 15:26:53 IST 2024","29493","Surefire suite","Surefire test","tests.administration.TransitonedPaccar","tests.administration.TransitonedPaccar","Test_006_verifyPart","Test_006_verify Part","Test Description: verify Part"
"passed","Thu Feb 22 15:22:51 IST 2024","Thu Feb 22 15:23:32 IST 2024","41375","Surefire suite","Surefire test","tests.administration.TransitonedPaccar","tests.administration.TransitonedPaccar","Test_001_gotoStandardCodesScrren","Test_001_Login the page and Go to Standard Codes Screen","Test Description: Login the page and Go to Standard Codes Screen"
"passed","Thu Feb 22 15:23:33 IST 2024","Thu Feb 22 15:24:13 IST 2024","40696","Surefire suite","Surefire test","tests.administration.TransitonedPaccar","tests.administration.TransitonedPaccar","Test_002_clickonEquipment","Test_002_click on Equipment ","Test Description: click on Equipment"
"passed","Thu Feb 22 15:26:53 IST 2024","Thu Feb 22 15:27:22 IST 2024","28859","Surefire suite","Surefire test","tests.administration.TransitonedPaccar","tests.administration.TransitonedPaccar","Test_007_verifyPartFailureRequired","Test_007_verify Part Failure Required","Test Description: verify Part Failure Required"
"passed","Thu Feb 22 15:24:14 IST 2024","Thu Feb 22 15:24:51 IST 2024","37196","Surefire suite","Surefire test","tests.administration.TransitonedPaccar","tests.administration.TransitonedPaccar","Test_003_verifyNewOnPartPosition","Test_003_verify New On Part Position  ","Test Description: verify New On Part Position "
"passed","Thu Feb 22 15:27:22 IST 2024","Thu Feb 22 15:28:12 IST 2024","49483","Surefire suite","Surefire test","tests.administration.TransitonedPaccar","tests.administration.TransitonedPaccar","Test_009_vifyTotalCharge","Test_009_verify Part Failure Required","Test Dscription: verify Part Failure Required"
