"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Feb 21 11:41:58 IST 2024","Wed Feb 21 11:44:02 IST 2024","123886","Surefire suite","Surefire test","tests.fleet.UomforpressureonInspectionInformationAllowed","tests.fleet.UomforpressureonInspectionInformationAllowed","Test_002_clickOnUnitInspectionInformation","Test_002_click on Unit Inspection Information ","Test Description: click on Unit Inspection Information "
"passed","Wed Feb 21 11:46:55 IST 2024","Wed Feb 21 11:47:24 IST 2024","28406","Surefire suite","Surefire test","tests.fleet.UomforpressureonInspectionInformationAllowed","tests.fleet.UomforpressureonInspectionInformationAllowed","Test_005_gotoUnitMaster","Test_005_Go to Unit Master","Test Description: go to unit master"
"passed","Wed Feb 21 11:41:11 IST 2024","Wed Feb 21 11:41:58 IST 2024","46829","Surefire suite","Surefire test","tests.fleet.UomforpressureonInspectionInformationAllowed","tests.fleet.UomforpressureonInspectionInformationAllowed","Test_001_gotoPMInspectionManager","Test_001_Login the page and Go to create unit Screen","Test Description: Login the page and Go to create unit Screen"
"passed","Wed Feb 21 11:47:24 IST 2024","Wed Feb 21 11:49:07 IST 2024","103028","Surefire suite","Surefire test","tests.fleet.UomforpressureonInspectionInformationAllowed","tests.fleet.UomforpressureonInspectionInformationAllowed","Test_006_clickonMoreInfo","Test_006_click on MoreInfo","Test Description: click on More Info"
"passed","Wed Feb 21 11:44:02 IST 2024","Wed Feb 21 11:45:15 IST 2024","73077","Surefire suite","Surefire test","tests.fleet.UomforpressureonInspectionInformationAllowed","tests.fleet.UomforpressureonInspectionInformationAllowed","Test_003_clickOnAddUnitInspectionInformation","Test_003_click On Add Unit Inspection Information","Test Description: click On Add Unit Inspection Information"
"passed","Wed Feb 21 11:45:15 IST 2024","Wed Feb 21 11:46:55 IST 2024","100397","Surefire suite","Surefire test","tests.fleet.UomforpressureonInspectionInformationAllowed","tests.fleet.UomforpressureonInspectionInformationAllowed","Test_004_clickOnAddUnitInspectionInformationTwo","Test_004_click On Add Unit Inspection Information","Test Description: click On Add Unit Inspection Information"
